source,stratum,state_id,normal_previous_token,swept_previous_token,swept_previous_name,argmax_action,argmax_name,argmax_equals_previous_token,argmax_changed_from_normal_token,entropy,top1_probability,top1_margin,logits,probabilities
student_dev,late,student:11:18500:334,4,13,fine_look_down,13,fine_look_down,True,True,2.565821497318649,0.13500158488750458,0.016002774238586426,"[0.568997, -0.6070697, -0.3656111, 0.0202934, -0.0765127, -0.3165497, -0.1381052, -0.0004163, -0.2020911, -0.4471406, 0.1409856, 0.0864711, 0.4644151, 0.69517]","[0.1189988, 0.0367099, 0.0467356, 0.0687454, 0.0624024, 0.0490857, 0.0586749, 0.0673364, 0.0550381, 0.0430764, 0.0775639, 0.0734487, 0.1071824, 0.1350016]"
student_dev,late,student:11:18500:334,4,14,START,12,fine_look_up,False,True,2.5670513523936136,0.1139894649386406,0.007823646068572998,"[0.3377336, -0.8814029, -0.4413955, 0.2808988, 0.0984784, 0.1433101, 0.4684114, -0.5863876, -0.0902338, -0.557927, 0.2509276, -0.0138404, 0.5395153, 0.3215298]","[0.0931605, 0.0275276, 0.0427426, 0.0880134, 0.0733373, 0.0766999, 0.1061658, 0.0369736, 0.0607251, 0.038041, 0.0854147, 0.0655459, 0.1139895, 0.0916632]"
student_dev,late,student:11:18500:389,4,0,noop,0,noop,True,True,2.4092099242728238,0.26355820894241333,0.17597104609012604,"[1.3957394, -0.0725714, -0.9977361, -0.1517542, 0.2940997, -0.8696511, -0.2169444, 0.109766, -0.5251609, -0.7555038, -0.3404455, 0.2602328, 0.2895181, 0.0366764]","[0.2635582, 0.0607012, 0.024066, 0.0560801, 0.0875872, 0.0273546, 0.0525408, 0.0728426, 0.0386047, 0.0306622, 0.0464367, 0.0846705, 0.0871868, 0.0677085]"
student_dev,late,student:11:18500:389,4,1,forward,0,noop,False,True,2.566535798414555,0.13356523215770721,0.012911863625049591,"[0.5781962, 0.4765279, -0.7444311, 0.0390147, -0.2590823, -0.6875111, -0.5916946, 0.1656586, -0.1691195, -0.3327757, 0.0873703, -0.2078259, 0.086256, -0.1316679]","[0.1335652, 0.1206534, 0.0355864, 0.0778986, 0.0578187, 0.0376707, 0.0414588, 0.088416, 0.0632613, 0.053711, 0.081758, 0.0608595, 0.081667, 0.0656755]"
student_dev,late,student:11:18500:389,4,2,forward_jump,5,look_up,False,True,2.618008944783733,0.08715391159057617,0.0006798282265663147,"[0.1172233, -0.4857371, 0.0825885, 0.1161, 0.2206772, 0.2285081, 0.0270368, -0.2386051, -0.1745235, -0.3847635, 0.1498095, 0.090671, 0.1407211, 0.2020448]","[0.0779752, 0.0426672, 0.0753208, 0.0778877, 0.0864741, 0.0871539, 0.0712507, 0.0546289, 0.0582442, 0.0472005, 0.080558, 0.075932, 0.0798291, 0.0848778]"
student_dev,late,student:11:18500:389,4,3,turn_left,3,turn_left,True,True,2.4925956321120193,0.22207827866077423,0.13349759578704834,"[0.2506433, -0.1434502, -0.6411073, 1.1697595, -0.9018901, -0.2823435, -0.2929948, 0.1481408, -0.180462, -0.3348787, 0.1723906, -0.1466129, 0.0593055, -0.1312065]","[0.0885807, 0.0597292, 0.0363125, 0.2220783, 0.0279769, 0.0519835, 0.0514328, 0.0799508, 0.0575589, 0.0493231, 0.0819133, 0.0595405, 0.0731547, 0.060465]"
student_dev,late,student:11:18500:389,4,4,turn_right,4,turn_right,True,False,2.4328140571612153,0.2294730842113495,0.09189082682132721,"[0.7832766, -0.5621294, -0.4652385, -0.8506494, 1.2948403, -0.2349193, -0.0560202, 0.1868349, -0.5483978, -0.8439913, 0.095993, 0.2289749, -0.0193409, 0.1443489]","[0.1375823, 0.0358311, 0.0394766, 0.0268508, 0.2294731, 0.0497011, 0.0594375, 0.0757759, 0.0363265, 0.0270302, 0.0691957, 0.0790373, 0.0616581, 0.0726239]"
student_dev,late,student:11:18500:389,4,5,look_up,5,look_up,True,True,2.6123510121484257,0.11059097945690155,0.017585694789886475,"[0.0401144, -0.2321558, -0.1863668, 0.0993747, -0.2278459, 0.43034, -0.0596894, 0.2571578, -0.1496687, -0.4846642, 0.0257346, -0.0466943, 0.2303074, -0.1610518]","[0.0748595, 0.0570166, 0.059688, 0.0794298, 0.0572629, 0.110591, 0.067749, 0.0930053, 0.0619192, 0.0442933, 0.0737907, 0.0686351, 0.0905413, 0.0612183]"
student_dev,late,student:11:18500:389,4,6,look_down,0,noop,False,True,2.581360216809339,0.12186434119939804,0.011291764676570892,"[0.5312595, -0.3798741, -0.5203973, 0.284465, 0.004341, -0.1514731, 0.0660256, -0.5808961, -0.285495, -0.5272259, 0.4340231, 0.0504764, 0.0778088, 0.1318376]","[0.1218643, 0.0489978, 0.0425743, 0.0952128, 0.0719513, 0.0615701, 0.0765294, 0.040075, 0.0538474, 0.0422846, 0.1105726, 0.0753486, 0.0774365, 0.0817354]"
student_dev,late,student:11:18500:389,4,7,attack,7,attack,True,True,2.210545888180206,0.37403950095176697,0.2631639838218689,"[0.6046646, -0.0585075, -0.762485, -0.009388, -0.0244354, -0.6949953, -0.7453015, 1.8206179, -0.7804066, -0.6557423, -0.4352218, -0.1807891, -0.1056002, -0.2284228]","[0.1108755, 0.0571247, 0.0282547, 0.0600007, 0.0591046, 0.0302274, 0.0287444, 0.3740395, 0.0277528, 0.0314375, 0.0391939, 0.0505496, 0.0544969, 0.0481981]"
student_dev,late,student:11:18500:389,4,8,forward_attack,8,forward_attack,True,True,2.5879435005331284,0.1204269751906395,0.016686350107192993,"[0.2035467, -0.0722244, -0.6964961, 0.1426399, -0.3172936, -0.0694757, -0.09969, -0.6046596, 0.5267501, -0.1685393, 0.2720909, -0.0640346, 0.3776004, -0.1121202]","[0.0871683, 0.0661595, 0.0354384, 0.0820176, 0.0517798, 0.0663416, 0.0643672, 0.0388471, 0.120427, 0.0600846, 0.0933527, 0.0667036, 0.1037406, 0.063572]"
student_dev,late,student:11:18500:389,4,9,backward,3,turn_left,False,True,2.6050199257461157,0.12140356004238129,0.03423420339822769,"[0.1634614, -0.0173448, -0.4820204, 0.4947288, -0.4257906, -0.2402608, -0.2979015, -0.0811119, 0.1585501, -0.0991584, 0.0911279, -0.2749128, 0.1175433, -0.0727809]","[0.0871694, 0.0727513, 0.0457125, 0.1214036, 0.0483565, 0.0582143, 0.0549536, 0.068257, 0.0867423, 0.0670362, 0.0810867, 0.0562316, 0.0832572, 0.068828]"
student_dev,late,student:11:18500:389,4,10,fine_turn_left,10,fine_turn_left,True,True,2.484249890507646,0.20772762596607208,0.07479512691497803,"[0.6906484, -0.2364159, -0.8488245, -0.2545131, 0.004775, -0.1992252, -0.085427, -0.3074878, -0.3103455, -0.7339271, 1.1370347, -0.0551543, 0.0651441, 0.1807122]","[0.1329325, 0.0526032, 0.0285132, 0.0516598, 0.0669515, 0.0545964, 0.0611767, 0.0489944, 0.0488546, 0.031985, 0.2077276, 0.063057, 0.0711178, 0.0798305]"
student_dev,late,student:11:18500:389,4,11,fine_turn_right,11,fine_turn_right,True,True,2.6097741001005392,0.1001032367348671,0.0034568235278129578,"[0.2920609, -0.2187096, -0.3302517, 0.2197746, 0.0358117, -0.1131392, -0.3640679, -0.0073912, -0.1939418, -0.4707143, -0.0648751, 0.3272038, 0.0927375, 0.2331634]","[0.0966464, 0.057991, 0.0518703, 0.0899067, 0.0747994, 0.064448, 0.0501456, 0.0716367, 0.0594453, 0.045073, 0.0676348, 0.1001032, 0.0791809, 0.0911186]"
student_dev,late,student:11:18500:389,4,12,fine_look_up,0,noop,False,True,2.5946959998125245,0.09903594851493835,0.0007751733064651489,"[0.3023348, -0.0440926, -0.2572806, 0.2743873, 0.1425327, -0.476205, -0.3381118, 0.1711254, -0.2021185, -0.3639153, -0.7354659, -0.0095403, 0.2349553, 0.2944768]","[0.0990359, 0.0700392, 0.056592, 0.0963065, 0.0844096, 0.045465, 0.0521976, 0.0868579, 0.0598014, 0.0508679, 0.0350818, 0.0725015, 0.0925828, 0.0982608]"
student_dev,late,student:11:18500:389,4,13,fine_look_down,0,noop,False,True,2.5607601967809055,0.14808551967144012,0.028500497341156006,"[0.7650533, -0.3026339, -0.445431, -0.0980246, 0.0501107, -0.4805287, -0.2977312, 0.0493511, -0.3048952, -0.5359022, 0.2057253, 0.130374, 0.1731384, 0.551291]","[0.1480855, 0.0509122, 0.0441373, 0.0624716, 0.0724464, 0.0426151, 0.0511624, 0.0723914, 0.0507972, 0.0403195, 0.0846446, 0.0785009, 0.0819308, 0.119585]"
student_dev,late,student:11:18500:389,4,14,START,0,noop,False,True,2.576249682492272,0.11735814064741135,0.020571701228618622,"[0.5277237, -0.5850431, -0.5115774, 0.1792922, 0.2156192, -0.0253402, 0.3220861, -0.5481086, -0.1981333, -0.6747879, 0.3350003, 0.0140182, 0.238559, 0.1913103]","[0.1173581, 0.0385696, 0.0415098, 0.0828307, 0.085895, 0.0675026, 0.0955446, 0.0400207, 0.0567907, 0.0352589, 0.0967864, 0.0702124, 0.0878882, 0.0838322]"
student_dev,late,student:11:18500:444,4,0,noop,0,noop,True,True,2.473288297452799,0.21370422840118408,0.0994051992893219,"[1.1557513, -0.3243805, -0.9328899, -0.1006671, 0.1960936, -0.6979382, -0.1052072, 0.1015621, -0.4161452, -0.6631456, -0.4231068, 0.2266635, 0.5299765, 0.1502588]","[0.2137042, 0.0486407, 0.0264684, 0.0608356, 0.0818538, 0.0334785, 0.06056, 0.0744705, 0.0443759, 0.0346638, 0.044068, 0.0843947, 0.114299, 0.0781868]"
student_dev,late,student:11:18500:444,4,1,forward,12,fine_look_up,False,True,2.595464972749503,0.10605448484420776,0.0020685791969299316,"[0.3206226, 0.1984713, -0.6835371, 0.0985789, -0.3548348, -0.5050957, -0.4420447, 0.1606777, -0.0500904, -0.2534426, 0.0062047, -0.2471137, 0.3403202, 0.0039895]","[0.1039859, 0.092029, 0.0380955, 0.0832803, 0.0529209, 0.0455375, 0.0485012, 0.0886158, 0.0717754, 0.0585681, 0.0759319, 0.0589399, 0.1060545, 0.0757639]"
student_dev,late,student:11:18500:444,4,2,forward_jump,5,look_up,False,True,2.6042213060640136,0.10039022564888,0.003415130078792572,"[-0.1157959, -0.7422174, 0.1493753, 0.189425, 0.133776, 0.4084268, 0.1559027, -0.239963, -0.0663953, -0.2808867, 0.0740178, 0.0615282, 0.3738161, 0.3091359]","[0.0594326, 0.0317668, 0.0774795, 0.0806455, 0.0762803, 0.1003902, 0.0779869, 0.0524927, 0.0624423, 0.0503879, 0.0718554, 0.0709635, 0.0969751, 0.0909013]"
student_dev,late,student:11:18500:444,4,3,turn_left,3,turn_left,True,True,2.4859283248452977,0.22756652534008026,0.1374281644821167,"[0.0161957, -0.413764, -0.5805162, 1.223979, -0.9826136, -0.0923026, -0.149646, 0.1315072, -0.0663598, -0.2294391, 0.0880632, -0.1655912, 0.2978821, 0.0009947]","[0.0680103, 0.0442431, 0.0374478, 0.2275665, 0.0250494, 0.0610175, 0.057617, 0.0763227, 0.0626212, 0.0531982, 0.073078, 0.0567056, 0.0901384, 0.0669843]"
student_dev,late,student:11:18500:444,4,4,turn_right,4,turn_right,True,False,2.475406252343383,0.21147112548351288,0.10125116258859634,"[0.5463519, -0.8151162, -0.3864623, -0.7821068, 1.1979623, -0.0630246, 0.0628838, 0.1704877, -0.4548892, -0.7441782, 0.0377086, 0.1919059, 0.2120732, 0.2333145]","[0.11022, 0.0282476, 0.0433655, 0.0291956, 0.2114711, 0.0599255, 0.0679662, 0.0756876, 0.0404974, 0.0303243, 0.0662765, 0.0773261, 0.0789014, 0.0805953]"
student_dev,late,student:11:18500:444,4,5,look_up,5,look_up,True,True,2.591793405949104,0.12728990614414215,0.01809629797935486,"[-0.1794951, -0.497156, -0.131855, 0.1711726, -0.2984084, 0.6145182, 0.0851013, 0.240658, -0.0516842, -0.3751197, -0.0555075, -0.0721622, 0.4611735, -0.034477]","[0.0575385, 0.0418794, 0.060346, 0.0817055, 0.0510875, 0.1272899, 0.0749672, 0.0875847, 0.0653832, 0.0473151, 0.0651337, 0.0640579, 0.1091936, 0.066518]"
student_dev,late,student:11:18500:444,4,6,look_down,3,turn_left,False,True,2.586959458326254,0.10049580782651901,0.0006605163216590881,"[0.2614407, -0.6515672, -0.4498656, 0.3594326, -0.0865628, 0.0374313, 0.2017643, -0.5766552, -0.1624752, -0.4297738, 0.3528383, 0.0258453, 0.3277795, 0.2513952]","[0.0911152, 0.0365659, 0.0447378, 0.1004958, 0.0643361, 0.072829, 0.0858368, 0.0394103, 0.0596329, 0.0456457, 0.0998353, 0.0719901, 0.0973646, 0.0902044]"
student_dev,late,student:11:18500:444,4,7,attack,7,attack,True,True,2.239599913829467,0.3693016767501831,0.2790023386478424,"[0.3878624, -0.3060576, -0.691772, 0.0445549, -0.1133451, -0.5121123, -0.6225392, 1.7963462, -0.6840784, -0.5621508, -0.4984571, -0.2151758, 0.1185158, -0.1112828]","[0.0902993, 0.0451148, 0.0306765, 0.0640602, 0.0547032, 0.0367139, 0.0328755, 0.3693017, 0.0309134, 0.034922, 0.0372187, 0.049407, 0.0689777, 0.0548161]"
student_dev,late,student:11:18500:444,4,8,forward_attack,8,forward_attack,True,True,2.569040548392849,0.12950554490089417,0.002583637833595276,"[-0.0388958, -0.3333861, -0.6320769, 0.1971523, -0.4074373, 0.113593, 0.0503608, -0.6080574, 0.6379902, -0.0799515, 0.2123127, -0.1040267, 0.6178384, -0.0033458]","[0.0658143, 0.0490258, 0.0363668, 0.0833364, 0.0455266, 0.0766559, 0.0719588, 0.0372509, 0.1295055, 0.063167, 0.0846095, 0.0616644, 0.1269219, 0.0681961]"
student_dev,late,student:11:18500:444,4,9,backward,3,turn_left,False,True,2.5965479861751857,0.12346521764993668,0.02005203813314438,"[-0.0692885, -0.2844785, -0.4222108, 0.5432622, -0.5110442, -0.0541034, -0.1510621, -0.0817675, 0.2693218, -0.0058148, 0.0149161, -0.2983804, 0.3660351, 0.0493917]","[0.066914, 0.0539587, 0.0470159, 0.1234652, 0.0430195, 0.0679379, 0.06166, 0.0660842, 0.0938802, 0.071299, 0.0727925, 0.0532138, 0.1034132, 0.0753459]"
student_dev,late,student:11:18500:444,4,10,fine_turn_left,10,fine_turn_left,True,True,2.512763271038959,0.19397297501564026,0.09065958112478256,"[0.4348349, -0.5117496, -0.7753138, -0.1950528, -0.082557, -0.020386, 0.0639827, -0.3221098, -0.1921677, -0.6537212, 1.0647868, -0.0963598, 0.2905699, 0.2942158]","[0.1033134, 0.0400922, 0.0308032, 0.05503, 0.0615823, 0.0655325, 0.0713013, 0.048464, 0.055189, 0.0347859, 0.193973, 0.0607382, 0.0894341, 0.0897608]"
student_dev,late,student:11:18500:444,4,11,fine_turn_right,13,fine_look_down,False,True,2.6064503573097952,0.10090663284063339,0.0022995024919509888,"[0.0417147, -0.5027735, -0.2512195, 0.2928758, -0.0650417, 0.0670308, -0.2263085, -0.0404295, -0.083688, -0.3512556, -0.134624, 0.292364, 0.3366333, 0.3596853]","[0.0734221, 0.042595, 0.0547781, 0.0943854, 0.0659877, 0.0753046, 0.0561598, 0.067632, 0.0647687, 0.0495635, 0.0615522, 0.0943371, 0.0986071, 0.1009066]"
student_dev,late,student:11:18500:444,4,12,fine_look_up,12,fine_look_up,True,True,2.589575922368192,0.11564933508634567,0.00845830887556076,"[0.0663547, -0.3102913, -0.1881291, 0.3288954, 0.053971, -0.2947678, -0.2100587, 0.1472071, -0.1040302, -0.2224314, -0.8303606, -0.0327206, 0.4831784, 0.4072284]","[0.0762288, 0.0523051, 0.0591014, 0.0991149, 0.0752906, 0.0531233, 0.0578195, 0.0826481, 0.0642868, 0.0571085, 0.0310943, 0.0690385, 0.1156493, 0.107191]"
student_dev,late,student:11:18500:444,4,13,fine_look_down,13,fine_look_down,True,True,2.574713165839078,0.1312611997127533,0.016665324568748474,"[0.5165928, -0.572593, -0.374078, -0.0160535, -0.0518232, -0.2948812, -0.152861, 0.0286662, -0.1922946, -0.4506634, 0.1405321, 0.092884, 0.4078572, 0.6523702]","[0.1145959, 0.0385604, 0.0470279, 0.0672734, 0.0649096, 0.0509038, 0.0586717, 0.0703502, 0.0564031, 0.0435607, 0.078677, 0.0750161, 0.1027888, 0.1312612]"
student_dev,late,student:11:18500:444,4,14,START,12,fine_look_up,False,True,2.57446293793311,0.10843225568532944,0.002740807831287384,"[0.286897, -0.8377171, -0.4449368, 0.2479948, 0.12356, 0.1615642, 0.4494641, -0.5460063, -0.0846516, -0.5638706, 0.2497611, -0.0095678, 0.4750657, 0.2773219]","[0.0898334, 0.0291759, 0.0432122, 0.0864058, 0.0762959, 0.0792513, 0.1056914, 0.0390582, 0.061955, 0.0383667, 0.0865585, 0.0667859, 0.1084323, 0.0889773]"
student_dev,late,student:11:18500:499,4,0,noop,0,noop,True,True,2.3746771642071316,0.28169435262680054,0.19576577842235565,"[1.483754, -0.0842775, -1.0567079, -0.1379241, 0.2630304, -0.9793289, -0.2664737, 0.222818, -0.5332315, -0.7867903, -0.3877, 0.2773877, 0.2964479, 0.0280981]","[0.2816944, 0.0587206, 0.022206, 0.0556535, 0.0831045, 0.0239925, 0.04894, 0.079829, 0.0374811, 0.0290866, 0.0433527, 0.0843063, 0.0859286, 0.0657045]"
student_dev,late,student:11:18500:499,4,1,forward,0,noop,False,True,2.550331324504335,0.14418338239192963,0.02649667114019394,"[0.6649879, 0.4619279, -0.8098879, 0.0608335, -0.3011481, -0.8030586, -0.6359777, 0.2959992, -0.1827402, -0.3691354, 0.0415092, -0.1874666, 0.1037291, -0.1278654]","[0.1441834, 0.1176867, 0.0329902, 0.0788015, 0.0548691, 0.0332163, 0.0392566, 0.0996932, 0.0617663, 0.0512627, 0.0772933, 0.0614751, 0.0822552, 0.0652504]"
student_dev,late,student:11:18500:499,4,2,forward_jump,13,fine_look_down,False,True,2.6180302297149995,0.08618183434009552,0.000746600329875946,"[0.2024526, -0.5258511, 0.0280742, 0.1412258, 0.1851988, 0.1231036, -0.0119089, -0.1084515, -0.192418, -0.4304245, 0.1111018, 0.1094494, 0.1590748, 0.2111535]","[0.0854352, 0.0412419, 0.0717638, 0.0803612, 0.0839738, 0.078918, 0.0689511, 0.0626056, 0.0575635, 0.0453714, 0.0779765, 0.0778478, 0.0818085, 0.0861818]"
student_dev,late,student:11:18500:499,4,3,turn_left,3,turn_left,True,True,2.475596811423495,0.22781750559806824,0.13290618360042572,"[0.3293477, -0.1600241, -0.6953841, 1.2049496, -0.9511929, -0.3810776, -0.3381443, 0.2730599, -0.1946581, -0.3730653, 0.1226569, -0.1307243, 0.0731667, -0.1322099]","[0.0949113, 0.0581817, 0.034063, 0.2278175, 0.0263746, 0.0466428, 0.0486889, 0.0897165, 0.0562011, 0.047018, 0.0771886, 0.0599116, 0.0734615, 0.0598227]"
student_dev,late,student:11:18500:499,4,4,turn_right,4,turn_right,True,False,2.4231822132835776,0.22260907292366028,0.07238131761550903,"[0.8749972, -0.600709, -0.5289969, -0.8388682, 1.2682619, -0.3535302, -0.0942363, 0.3141275, -0.566753, -0.8916949, 0.0556207, 0.2453693, -0.0066362, 0.1462788]","[0.1502278, 0.0343447, 0.036898, 0.0270662, 0.2226091, 0.0439752, 0.0569925, 0.0857369, 0.0355309, 0.0256735, 0.0662063, 0.0800399, 0.0622102, 0.0724889]"
student_dev,late,student:11:18500:499,4,5,look_up,7,attack,False,True,2.60765628724081,0.10659900307655334,0.006208531558513641,"[0.1198678, -0.2614686, -0.2399903, 0.1287666, -0.2727587, 0.332467, -0.0993735, 0.3924738, -0.1645854, -0.5311908, -0.0145856, -0.0307949, 0.2498391, -0.160653]","[0.0811637, 0.0554306, 0.056634, 0.0818892, 0.0548083, 0.1003905, 0.0651848, 0.106599, 0.0610696, 0.0423263, 0.0709528, 0.069812, 0.0924289, 0.0613103]"
student_dev,late,student:11:18500:499,4,6,look_down,0,noop,False,True,2.573843264772927,0.13346126675605774,0.02717161923646927,"[0.6214406, -0.408912, -0.5811374, 0.3059307, -0.0323589, -0.2592471, 0.0291521, -0.4648301, -0.3018176, -0.5691485, 0.3937971, 0.0702718, 0.0938922, 0.138551]","[0.1334613, 0.0476298, 0.0400943, 0.0973489, 0.0694087, 0.0553194, 0.0738121, 0.0450395, 0.0530138, 0.0405778, 0.1062896, 0.0769105, 0.0787488, 0.0823453]"
student_dev,late,student:11:18500:499,4,7,attack,7,attack,True,True,2.1360721728941128,0.40538784861564636,0.29157570004463196,"[0.6785145, -0.068912, -0.8100479, 0.0065668, -0.0614951, -0.798272, -0.7985407, 1.9488095, -0.7945985, -0.6890088, -0.4801076, -0.1667572, -0.1103519, -0.2401352]","[0.1138122, 0.0538996, 0.0256871, 0.0581253, 0.0543008, 0.0259913, 0.0259843, 0.4053878, 0.026087, 0.0289922, 0.0357277, 0.0488756, 0.0517116, 0.0454176]"
student_dev,late,student:11:18500:499,4,8,forward_attack,8,forward_attack,True,True,2.5837891742071166,0.12054610997438431,0.013082340359687805,"[0.2903474, -0.0952926, -0.7663669, 0.1637425, -0.362024, -0.1770613, -0.1363786, -0.4852003, 0.5275087, -0.2076865, 0.232515, -0.0384076, 0.4126301, -0.0989019]","[0.0950945, 0.0646657, 0.0330545, 0.083786, 0.0495261, 0.0595885, 0.0620627, 0.0437864, 0.1205461, 0.0577912, 0.089751, 0.0684509, 0.1074638, 0.0644327]"
student_dev,late,student:11:18500:499,4,9,backward,3,turn_left,False,True,2.597156274065334,0.1244545504450798,0.02980426698923111,"[0.2474939, -0.0406832, -0.5457892, 0.5212457, -0.4721074, -0.3487113, -0.3406611, 0.047389, 0.1514816, -0.1365067, 0.0404904, -0.2556849, 0.1381197, -0.0632606]","[0.0946503, 0.0709526, 0.0428157, 0.1244546, 0.0460896, 0.0521427, 0.0525641, 0.077485, 0.0859853, 0.0644692, 0.0769523, 0.0572261, 0.084844, 0.0693686]"
student_dev,late,student:11:18500:499,4,10,fine_turn_left,10,fine_turn_left,True,True,2.479655214541534,0.2007148712873459,0.05530206859111786,"[0.7797039, -0.2638472, -0.9076216, -0.2360757, -0.0316827, -0.3143946, -0.1241427, -0.1842133, -0.3348143, -0.7782028, 1.1020126, -0.0368182, 0.083632, 0.186736]","[0.1454128, 0.0512146, 0.0269034, 0.0526569, 0.0645984, 0.0486902, 0.0588935, 0.0554599, 0.0477061, 0.0306205, 0.2007149, 0.0642675, 0.0724941, 0.0803674]"
student_dev,late,student:11:18500:499,4,11,fine_turn_right,0,noop,False,True,2.600285448601588,0.10447221994400024,0.002872154116630554,"[0.373468, -0.2485117, -0.3914796, 0.2510197, -0.0055245, -0.2176524, -0.4037521, 0.124024, -0.2116991, -0.5136923, -0.1042575, 0.345591, 0.1119808, 0.2414399]","[0.1044722, 0.0560891, 0.048617, 0.092432, 0.0715165, 0.0578469, 0.048024, 0.0814083, 0.0581924, 0.0430241, 0.0647929, 0.1016001, 0.0804338, 0.0915507]"
student_dev,late,student:11:18500:499,4,12,fine_look_up,0,noop,False,True,2.5826832966747526,0.10668040812015533,0.008523568511009216,"[0.3833306, -0.0610111, -0.3176783, 0.2998464, 0.1070921, -0.5781425, -0.3908363, 0.3000597, -0.2095608, -0.3992466, -0.7749303, 0.0109936, 0.2415018, 0.2928893]","[0.1066804, 0.0684084, 0.0529225, 0.0981359, 0.0809312, 0.040787, 0.049189, 0.0981568, 0.0589651, 0.0487771, 0.033501, 0.0735158, 0.092574, 0.0974555]"
student_dev,late,student:11:18500:499,4,13,fine_look_down,0,noop,False,True,2.544369242532733,0.16031253337860107,0.04115551710128784,"[0.8524876, -0.3260867, -0.4955629, -0.0779623, 0.0113167, -0.5922695, -0.3435085, 0.1770237, -0.3234284, -0.5745801, 0.1610928, 0.1448944, 0.1832747, 0.5558045]","[0.1603125, 0.0493309, 0.0416406, 0.0632235, 0.0691276, 0.0378022, 0.0484789, 0.0815863, 0.0494622, 0.0384769, 0.0802968, 0.0790066, 0.0820979, 0.119157]"
student_dev,late,student:11:18500:499,4,14,START,0,noop,False,True,2.570832761207996,0.1286461353302002,0.0351407453417778,"[0.617379, -0.6163365, -0.5676255, 0.1910762, 0.1879881, -0.1340278, 0.2766394, -0.4326533, -0.2067824, -0.714608, 0.2983325, 0.0387787, 0.255423, 0.1915359]","[0.1286461, 0.0374629, 0.0393329, 0.0839955, 0.0837365, 0.0606827, 0.0914988, 0.0450167, 0.0564245, 0.0339564, 0.0935054, 0.0721297, 0.089578, 0.0840341]"
student_dev,raycast_log,student:11:18500:0,14,0,noop,0,noop,True,True,2.423525288486423,0.23571743071079254,0.1162964403629303,"[1.2881731, 0.4123053, -0.3127798, -0.1314741, 0.6081943, -1.2887692, -0.5263327, 0.163206, -0.6013481, -0.9918898, -0.0789367, 0.1352914, -0.0581862, -0.1903576]","[0.2357174, 0.0981764, 0.0475452, 0.0569963, 0.119421, 0.0179159, 0.0384027, 0.0765288, 0.0356273, 0.0241087, 0.0600708, 0.074422, 0.0613303, 0.0537371]"
student_dev,raycast_log,student:11:18500:0,14,1,forward,1,forward,True,True,2.490609320883918,0.20325608551502228,0.09768787771463394,"[0.2860122, 1.0725777, 0.0350127, 0.0858414, 0.0226105, -0.9807081, -0.9479884, 0.1239791, -0.1805608, -0.4367627, 0.4174683, -0.4095018, -0.2753096, -0.4134881]","[0.0925641, 0.2032561, 0.072017, 0.0757721, 0.0711293, 0.0260803, 0.0269478, 0.0787177, 0.0580514, 0.0449309, 0.1055682, 0.0461726, 0.0528036, 0.0459889]"
student_dev,raycast_log,student:11:18500:0,14,2,forward_jump,2,forward_jump,True,True,2.5507236056449645,0.16478165984153748,0.05137505382299423,"[-0.2553672, -0.0828846, 0.9473034, 0.178429, 0.5736617, 0.1282038, -0.2379954, -0.3061882, -0.2452006, -0.3959194, 0.455045, -0.0610047, -0.2059302, -0.0431714]","[0.0494989, 0.0588171, 0.1647817, 0.076382, 0.1134066, 0.0726404, 0.0503663, 0.0470462, 0.0500047, 0.0430085, 0.1007219, 0.0601182, 0.0520075, 0.0612]"
student_dev,raycast_log,student:11:18500:0,14,3,turn_left,3,turn_left,True,True,2.3913053368550465,0.28139588236808777,0.17735865712165833,"[-0.0632431, 0.3141175, 0.0716453, 1.5079758, -0.7913869, -0.4239723, -0.6119087, 0.1085004, -0.2268076, -0.3067799, 0.512962, -0.2773731, -0.2761794, -0.3998673]","[0.0584717, 0.0852769, 0.0669156, 0.2813959, 0.0282304, 0.0407646, 0.0337803, 0.0694278, 0.049649, 0.0458331, 0.1040372, 0.0472009, 0.0472573, 0.0417592]"
student_dev,raycast_log,student:11:18500:0,14,4,turn_right,4,turn_right,True,True,2.239987035860752,0.35308077931404114,0.2598089873790741,"[0.5340014, -0.1767535, 0.3155919, -0.9616588, 1.8651805, -0.5546291, -0.3471323, 0.2667657, -0.6962185, -0.9862109, 0.3826578, 0.0449617, -0.4212179, -0.0974679]","[0.0932718, 0.0458219, 0.0749715, 0.0209023, 0.3530808, 0.0314025, 0.0386437, 0.0713989, 0.0272567, 0.0203953, 0.080172, 0.0571957, 0.0358842, 0.0496029]"
student_dev,raycast_log,student:11:18500:0,14,5,look_up,2,forward_jump,False,True,2.579434498534052,0.13002170622348785,0.028546467423439026,"[-0.3121662, 0.2279933, 0.66124, 0.2269835, 0.0622105, 0.4133534, -0.3731348, 0.1789667, -0.1932474, -0.4746239, 0.3719148, -0.2272033, -0.0851146, -0.43639]","[0.0491214, 0.0843061, 0.1300217, 0.0842211, 0.0714267, 0.1014752, 0.046216, 0.0802726, 0.0553244, 0.0417558, 0.0973562, 0.0534773, 0.0616422, 0.0433832]"
